image,path,label
"[[[ 36  27  24]
  [ 38  29  26]
  [ 39  30  27]
  ...
  [ 82 102 133]
  [ 90 115 149]
  [111 137 173]]

 [[ 38  29  26]
  [ 40  31  28]
  [ 41  32  29]
  ...
  [ 89 110 142]
  [107 131 167]
  [136 163 200]]

 [[ 37  28  25]
  [ 39  30  27]
  [ 41  32  29]
  ...
  [ 91 112 150]
  [114 139 179]
  [149 177 218]]

 ...

 [[ 29  37  36]
  [ 27  35  34]
  [ 25  33  32]
  ...
  [ 19  28  38]
  [ 22  31  41]
  [ 25  34  44]]

 [[ 31  39  38]
  [ 29  37  36]
  [ 26  34  33]
  ...
  [ 19  28  38]
  [ 22  31  41]
  [ 26  35  45]]

 [[ 26  34  33]
  [ 26  34  33]
  [ 25  33  32]
  ...
  [ 21  30  40]
  [ 21  30  40]
  [ 20  29  39]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/8e86d8a7-036f-4b69-83ba-320e44c184ad.jpg,0
"[[[114 118 113]
  [125 129 124]
  [128 134 129]
  ...
  [ 81  86  85]
  [ 85  90  89]
  [ 97 102 101]]

 [[ 98 102  97]
  [ 81  85  80]
  [ 58  64  59]
  ...
  [ 71  76  75]
  [ 80  85  84]
  [ 95 100  99]]

 [[140 144 139]
  [118 122 117]
  [ 83  88  86]
  ...
  [ 75  77  77]
  [ 88  90  90]
  [105 107 107]]

 ...

 [[ 80  80  80]
  [ 88  88  88]
  [ 97  97  97]
  ...
  [123 109 111]
  [123 109 111]
  [123 109 111]]

 [[ 87  87  87]
  [ 93  93  93]
  [ 98  98  98]
  ...
  [112  98 100]
  [112  98 100]
  [112  98 100]]

 [[ 96  96  96]
  [ 96  96  96]
  [ 97  97  97]
  ...
  [119 106 108]
  [117 104 106]
  [116 103 105]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/8f697edb-af69-46a5-94f0-584fbcd6d250.jpg,0
"[[[150 155 158]
  [150 155 158]
  [149 154 157]
  ...
  [254 255 253]
  [254 255 253]
  [254 255 253]]

 [[150 155 158]
  [149 154 157]
  [148 153 156]
  ...
  [254 255 253]
  [254 255 253]
  [254 255 253]]

 [[149 154 157]
  [148 153 156]
  [147 152 155]
  ...
  [254 255 253]
  [254 255 253]
  [254 255 253]]

 ...

 [[194 213 221]
  [194 213 221]
  [194 213 221]
  ...
  [195 209 215]
  [195 207 217]
  [193 208 217]]

 [[199 218 226]
  [194 213 221]
  [193 212 220]
  ...
  [199 213 219]
  [194 206 216]
  [192 207 216]]

 [[199 218 226]
  [194 213 221]
  [193 212 220]
  ...
  [199 213 219]
  [194 206 216]
  [192 207 216]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/8faae2b2-5e14-454b-b84b-e89fda9093f6.jpg,0
"[[[186 182 181]
  [186 182 181]
  [188 184 183]
  ...
  [231 218 202]
  [231 218 202]
  [231 218 202]]

 [[186 182 181]
  [187 183 182]
  [188 184 183]
  ...
  [232 219 203]
  [232 219 203]
  [232 219 203]]

 [[187 183 182]
  [188 184 183]
  [189 185 184]
  ...
  [233 220 204]
  [233 220 204]
  [233 220 204]]

 ...

 [[ 74  70  69]
  [ 69  65  64]
  [ 68  64  63]
  ...
  [ 91  79  69]
  [ 91  79  69]
  [ 91  79  69]]

 [[ 76  72  71]
  [ 71  67  66]
  [ 71  67  66]
  ...
  [ 89  77  67]
  [ 90  78  68]
  [ 91  79  69]]

 [[ 77  73  72]
  [ 73  69  68]
  [ 73  69  68]
  ...
  [ 87  75  65]
  [ 89  77  67]
  [ 90  78  68]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/930dafc8-2ca1-4c3a-b75f-c3f43620e8ef.jpg,1
"[[[ 33  29  28]
  [ 19  15  14]
  [ 44  41  37]
  ...
  [203 167 214]
  [200 164 211]
  [169 133 180]]

 [[ 22  18  17]
  [ 54  50  49]
  [  7   4   0]
  ...
  [193 157 203]
  [193 157 203]
  [184 148 194]]

 [[ 30  29  25]
  [  2   1   0]
  [ 15  14  10]
  ...
  [183 147 191]
  [187 151 195]
  [194 158 202]]

 ...

 [[237 221 209]
  [210 194 181]
  [225 209 197]
  ...
  [237 247 235]
  [242 252 240]
  [246 255 244]]

 [[199 182 169]
  [188 172 156]
  [215 198 185]
  ...
  [240 250 238]
  [243 253 241]
  [245 255 243]]

 [[193 177 161]
  [196 180 164]
  [220 204 188]
  ...
  [240 250 238]
  [236 246 234]
  [232 242 230]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/936c8fcb-e5a0-4e51-874f-ce8f06c64bbd.jpg,1
"[[[103 105  85]
  [119 121 101]
  [132 134 114]
  ...
  [ 86  96 126]
  [ 86  96 126]
  [ 87  97 127]]

 [[110 111  91]
  [124 126 106]
  [141 142 122]
  ...
  [ 86  96 126]
  [ 87  97 127]
  [ 87  97 127]]

 [[115 114  93]
  [126 128 106]
  [144 143 122]
  ...
  [ 87  97 127]
  [ 87  97 127]
  [ 88  98 128]]

 ...

 [[ 83  98 114]
  [ 85 101 114]
  [ 85 100 116]
  ...
  [248 248 248]
  [255 255 255]
  [254 254 254]]

 [[ 85 101 114]
  [ 87 103 116]
  [ 89 105 118]
  ...
  [246 246 246]
  [255 255 255]
  [239 239 239]]

 [[ 82  98 110]
  [ 85 101 113]
  [ 87 103 115]
  ...
  [254 254 254]
  [255 255 255]
  [237 237 237]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/942d3203-1277-4b0e-b3ee-637cd8be2c52.jpg,1
"[[[228 233 218]
  [242 247 232]
  [244 249 234]
  ...
  [ 69  71  71]
  [ 81  83  83]
  [ 96  98  98]]

 [[234 239 224]
  [252 255 242]
  [252 255 242]
  ...
  [ 82  84  84]
  [ 87  89  89]
  [ 90  92  92]]

 [[235 238 223]
  [253 255 241]
  [241 245 233]
  ...
  [ 75  80  79]
  [ 70  75  74]
  [ 77  82  81]]

 ...

 [[ 16  16  16]
  [ 13  13  13]
  [ 18  18  18]
  ...
  [223 231 214]
  [221 231 214]
  [230 240 223]]

 [[  5   5   5]
  [ 13  13  13]
  [ 26  26  26]
  ...
  [223 231 214]
  [221 231 214]
  [230 240 223]]

 [[ 55  53  52]
  [ 75  73  72]
  [ 93  91  90]
  ...
  [240 248 231]
  [240 248 231]
  [249 255 240]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/95293d48-ede1-4373-b7c5-9e9eca993e28.jpg,1
"[[[ 34  35  33]
  [ 36  37  35]
  [ 39  40  38]
  ...
  [244 246 246]
  [242 244 244]
  [245 247 247]]

 [[ 35  36  34]
  [ 36  37  35]
  [ 38  39  37]
  ...
  [251 253 253]
  [249 251 251]
  [249 251 251]]

 [[ 32  33  31]
  [ 33  34  32]
  [ 34  35  33]
  ...
  [244 246 246]
  [245 247 247]
  [246 248 248]]

 ...

 [[167 180 194]
  [168 181 195]
  [169 182 196]
  ...
  [186 193 208]
  [186 193 208]
  [186 193 208]]

 [[171 184 198]
  [171 184 198]
  [172 185 199]
  ...
  [186 193 208]
  [186 193 208]
  [186 193 208]]

 [[171 184 198]
  [171 184 198]
  [172 185 199]
  ...
  [186 193 208]
  [186 193 208]
  [186 193 208]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/962e0c9b-4923-478d-8d9c-eeb0a3767ffb.jpg,1
"[[[140 135 136]
  [ 81  76  77]
  [ 83  78  79]
  ...
  [ 94  93  97]
  [ 91  90  94]
  [ 91  90  94]]

 [[ 77  72  73]
  [ 18  13  14]
  [ 19  14  15]
  ...
  [ 29  28  32]
  [ 29  28  32]
  [ 29  28  32]]

 [[ 75  70  71]
  [ 14   9  10]
  [ 13   8   9]
  ...
  [ 24  23  27]
  [ 26  25  29]
  [ 26  25  29]]

 ...

 [[ 82  76  81]
  [ 14   8  13]
  [  8   2   7]
  ...
  [ 23  23  29]
  [ 20  20  26]
  [ 20  20  26]]

 [[ 82  76  81]
  [ 14   8  13]
  [  8   2   7]
  ...
  [ 22  22  28]
  [ 19  19  25]
  [ 19  19  25]]

 [[ 82  76  81]
  [ 14   8  13]
  [  8   2   7]
  ...
  [ 21  21  27]
  [ 24  24  30]
  [ 24  24  30]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/9866495e-8d01-42b6-902b-524b8d2f28a8.jpg,1
"[[[164 133 102]
  [164 133 102]
  [164 133 102]
  ...
  [241 196 158]
  [243 196 158]
  [243 196 158]]

 [[163 132 101]
  [163 132 101]
  [164 133 102]
  ...
  [241 196 158]
  [242 195 157]
  [242 195 157]]

 [[163 132 101]
  [163 132 101]
  [164 133 102]
  ...
  [243 196 158]
  [242 195 157]
  [242 195 157]]

 ...

 [[104 130 144]
  [109 135 147]
  [119 143 155]
  ...
  [115 130 126]
  [117 131 125]
  [118 132 126]]

 [[ 98 124 138]
  [105 131 143]
  [118 142 154]
  ...
  [117 132 128]
  [119 133 127]
  [120 134 128]]

 [[ 95 121 135]
  [103 129 141]
  [118 142 154]
  ...
  [119 134 130]
  [121 135 129]
  [122 136 130]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/9_2_14_Andrea_Mexico_trash_1050_788_s_c1_c_c.jpg,0
"[[[131 129 135]
  [132 130 136]
  [ 88  86  92]
  ...
  [177 172 173]
  [177 172 173]
  [177 172 173]]

 [[134 132 138]
  [134 132 138]
  [ 90  88  94]
  ...
  [177 172 173]
  [177 172 173]
  [177 172 173]]

 [[139 137 143]
  [139 137 143]
  [ 93  91  97]
  ...
  [177 172 173]
  [177 172 173]
  [177 172 173]]

 ...

 [[ 52  49  45]
  [ 52  49  45]
  [ 52  49  45]
  ...
  [ 62  57  58]
  [ 62  57  58]
  [ 62  57  58]]

 [[ 51  48  44]
  [ 51  48  44]
  [ 51  48  44]
  ...
  [ 62  57  58]
  [ 62  57  58]
  [ 62  57  58]]

 [[ 50  47  43]
  [ 50  47  43]
  [ 50  47  43]
  ...
  [ 62  57  58]
  [ 62  57  58]
  [ 62  57  58]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/9c2b1daf-1886-4384-8ffc-af2a5e8a9437.jpg,1
"[[[ 18  12  17]
  [ 52  46  51]
  [ 30  24  29]
  ...
  [ 34  46  46]
  [ 49  61  61]
  [  0  10  10]]

 [[ 45  39  44]
  [ 84  78  83]
  [ 67  61  66]
  ...
  [ 94 106 106]
  [107 119 121]
  [ 53  65  65]]

 [[ 32  26  31]
  [ 76  70  75]
  [ 64  58  63]
  ...
  [ 81  93  95]
  [ 90 101 105]
  [ 34  46  48]]

 ...

 [[ 41  31  31]
  [ 85  75  75]
  [ 72  62  62]
  ...
  [107  98  94]
  [112 103  99]
  [ 56  47  43]]

 [[ 53  43  43]
  [ 94  84  84]
  [ 79  69  69]
  ...
  [112 103  99]
  [118 109 105]
  [ 63  54  50]]

 [[ 10   0   0]
  [ 49  39  39]
  [ 32  22  22]
  ...
  [ 62  53  49]
  [ 69  60  56]
  [ 16   7   3]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/9c685ede-8f4f-467a-8f11-025d1b8a3c2f.jpg,0
"[[[ 14  14  30]
  [ 14  14  30]
  [ 15  15  31]
  ...
  [ 25  26  36]
  [ 25  26  36]
  [ 25  26  36]]

 [[ 13  13  29]
  [ 14  14  30]
  [ 14  14  30]
  ...
  [ 25  26  36]
  [ 25  26  36]
  [ 25  26  36]]

 [[ 13  13  29]
  [ 13  13  29]
  [ 14  14  30]
  ...
  [ 25  26  36]
  [ 25  26  36]
  [ 25  26  36]]

 ...

 [[  8  17  26]
  [  8  17  26]
  [  7  16  25]
  ...
  [124 131 151]
  [139 146 166]
  [153 160 180]]

 [[ 11  16  25]
  [ 12  17  26]
  [ 13  18  27]
  ...
  [138 145 165]
  [131 138 158]
  [155 162 182]]

 [[ 13  15  25]
  [ 14  16  26]
  [ 15  17  27]
  ...
  [138 145 165]
  [131 138 158]
  [155 162 182]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/9ef2104a-e803-45e9-8010-32170475c10c.jpg,1
"[[[  3   6   4]
  [  3   6   4]
  [  5   6   4]
  ...
  [233 213 166]
  [240 220 173]
  [246 226 179]]

 [[  0   2   0]
  [  0   2   0]
  [  2   3   1]
  ...
  [246 226 179]
  [250 230 183]
  [252 232 185]]

 [[  0   1   0]
  [  0   2   0]
  [  1   2   0]
  ...
  [251 231 184]
  [250 230 183]
  [249 229 182]]

 ...

 [[129 138 142]
  [128 137 141]
  [126 135 139]
  ...
  [173 183 183]
  [172 182 182]
  [174 184 184]]

 [[137 146 150]
  [136 145 149]
  [134 143 147]
  ...
  [172 182 182]
  [173 183 183]
  [176 186 186]]

 [[141 150 154]
  [140 149 153]
  [138 147 151]
  ...
  [172 182 182]
  [173 183 183]
  [175 185 185]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/9fb12f7b-d1b1-4f2b-9b88-01a1d833d565.jpg,1
"[[[ 54  75  77]
  [ 56  77  79]
  [ 55  74  77]
  ...
  [ 45  58  72]
  [ 47  61  73]
  [ 46  60  72]]

 [[ 57  78  80]
  [ 58  79  81]
  [ 57  76  79]
  ...
  [ 46  59  73]
  [ 45  59  71]
  [ 42  56  68]]

 [[ 58  77  80]
  [ 59  78  81]
  [ 57  76  79]
  ...
  [ 48  59  73]
  [ 47  59  71]
  [ 46  58  68]]

 ...

 [[ 74  75  89]
  [ 73  74  88]
  [ 76  77  91]
  ...
  [162 169 194]
  [161 168 193]
  [152 161 188]]

 [[ 75  76  90]
  [ 72  73  87]
  [ 75  76  90]
  ...
  [147 153 176]
  [149 154 179]
  [142 149 174]]

 [[ 76  77  91]
  [ 72  73  87]
  [ 74  75  89]
  ...
  [127 132 153]
  [130 135 160]
  [129 134 159]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/ATragicDayFireStormMannford2772.jpg,0
"[[[ 68  70  71]
  [ 68  70  71]
  [ 68  70  71]
  ...
  [ 40  39  41]
  [ 44  43  45]
  [ 47  46  48]]

 [[ 68  70  71]
  [ 68  70  71]
  [ 68  70  71]
  ...
  [ 43  42  44]
  [ 44  43  45]
  [ 45  44  46]]

 [[ 68  70  71]
  [ 68  70  71]
  [ 68  70  71]
  ...
  [ 46  45  47]
  [ 43  42  44]
  [ 43  42  44]]

 ...

 [[ 87  91 102]
  [ 83  87  98]
  [ 86  90 101]
  ...
  [ 67  69  80]
  [ 63  64  78]
  [ 65  66  80]]

 [[ 86  92 103]
  [ 87  93 104]
  [ 87  91 102]
  ...
  [ 82  84  95]
  [ 71  73  84]
  [ 84  86  97]]

 [[ 83  89 100]
  [102 108 119]
  [ 94  98 109]
  ...
  [ 78  80  91]
  [ 60  62  73]
  [ 69  71  82]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/ATragicDayFireStormMannford3030.jpg,1
"[[[ 36  33  35]
  [ 35  32  34]
  [ 36  31  32]
  ...
  [249 251 251]
  [249 251 251]
  [249 251 251]]

 [[ 37  34  36]
  [ 35  32  34]
  [ 36  31  32]
  ...
  [249 251 251]
  [249 251 251]
  [249 251 251]]

 [[ 37  34  36]
  [ 36  33  35]
  [ 36  31  32]
  ...
  [249 251 251]
  [249 251 251]
  [249 251 251]]

 ...

 [[  3   3   3]
  [  3   3   3]
  [  1   3   3]
  ...
  [ 89  71  60]
  [ 89  71  60]
  [ 88  70  59]]

 [[  1   3   3]
  [  1   3   3]
  [  1   3   3]
  ...
  [ 91  73  62]
  [ 91  73  62]
  [ 92  74  63]]

 [[  1   3   3]
  [  1   3   3]
  [  1   3   3]
  ...
  [ 89  71  60]
  [ 90  72  61]
  [ 92  74  63]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/CarInFlames-FireFighterHelmetCam5499.jpg,1
"[[[ 71  61  54]
  [ 71  61  54]
  [ 71  61  54]
  ...
  [ 72 109  99]
  [ 31  66  56]
  [ 44  79  69]]

 [[ 71  61  54]
  [ 71  61  54]
  [ 71  61  54]
  ...
  [ 60  97  87]
  [ 52  87  77]
  [ 46  81  71]]

 [[ 69  61  54]
  [ 69  61  54]
  [ 69  61  54]
  ...
  [ 47  84  74]
  [ 59  94  84]
  [ 43  78  68]]

 ...

 [[ 27  23  18]
  [ 25  21  16]
  [ 26  20  15]
  ...
  [ 69  69  69]
  [ 72  70  70]
  [ 76  74  74]]

 [[ 26  23  19]
  [ 25  20  17]
  [ 26  19  16]
  ...
  [ 67  69  69]
  [ 72  71  73]
  [115 114 116]]

 [[ 26  23  19]
  [ 24  21  17]
  [ 26  19  16]
  ...
  [100 102 102]
  [164 163 165]
  [175 174 176]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/CarInFlames-FireFighterHelmetCam6261.jpg,0
"[[[53 56 47]
  [54 57 48]
  [57 58 49]
  ...
  [18 29 26]
  [17 28 25]
  [19 30 27]]

 [[53 56 47]
  [56 57 48]
  [57 58 49]
  ...
  [11 22 19]
  [21 32 29]
  [21 32 29]]

 [[56 57 48]
  [56 57 48]
  [59 56 51]
  ...
  [18 29 26]
  [21 30 27]
  [24 33 30]]

 ...

 [[ 9  7  7]
  [ 9  7  7]
  [ 8  6  6]
  ...
  [11 10 12]
  [12 13 11]
  [11 13  7]]

 [[ 9  7  7]
  [ 9  7  7]
  [ 8  6  6]
  ...
  [12  8 14]
  [11 10 12]
  [10 10 10]]

 [[ 9  7  7]
  [ 9  7  7]
  [ 8  6  6]
  ...
  [13  9 15]
  [11  9 15]
  [11 10 14]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/CarInFlames-FireFighterHelmetCam6860.jpg,1
"[[[ 56  53  48]
  [ 56  54  46]
  [ 56  54  46]
  ...
  [ 26  31  34]
  [ 24  29  32]
  [ 23  30  33]]

 [[ 56  53  48]
  [ 56  54  46]
  [ 56  54  46]
  ...
  [ 24  29  32]
  [ 22  29  32]
  [ 23  30  33]]

 [[ 56  53  48]
  [ 56  54  46]
  [ 56  54  46]
  ...
  [ 29  34  37]
  [ 24  31  34]
  [ 25  34  37]]

 ...

 [[  6   6   6]
  [  5   5   5]
  [  5   5   5]
  ...
  [ 93 112 115]
  [137 158 160]
  [163 187 187]]

 [[  6   6   6]
  [  5   5   5]
  [  5   5   5]
  ...
  [109 131 129]
  [147 171 169]
  [190 217 214]]

 [[  6   6   6]
  [  6   6   6]
  [  5   5   5]
  ...
  [111 134 130]
  [172 196 194]
  [139 166 163]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/CarInFlames-FireFighterHelmetCam6896.jpg,1
"[[[  1   2   0]
  [  0   1   0]
  [  1   2   0]
  ...
  [  4   1   3]
  [  2   0   1]
  [  4   1   3]]

 [[  1   2   0]
  [  1   2   0]
  [  3   4   2]
  ...
  [  4   2   2]
  [  3   1   1]
  [  2   0   0]]

 [[ 32  33  31]
  [ 37  38  36]
  [ 42  43  41]
  ...
  [163 160 155]
  [165 164 160]
  [113 112 108]]

 ...

 [[  0  29  67]
  [  0  28  64]
  [  0  25  61]
  ...
  [ 63  56  53]
  [ 66  61  58]
  [ 66  61  58]]

 [[  0   4  24]
  [  0   3  23]
  [  0   6  28]
  ...
  [  4   0   0]
  [  4   2   1]
  [  0   1   0]]

 [[  0   0   9]
  [  2   0  12]
  [  0   0  15]
  ...
  [  2   2   2]
  [  4   5   3]
  [  0   1   0]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/CarOne252.jpg,1
"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/CarTwo342.jpg,1
"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/CarTwo560.jpg,1
"[[[190 153  93]
  [187 150  90]
  [184 147  87]
  ...
  [206 160 106]
  [207 160 106]
  [209 162 108]]

 [[181 144  84]
  [181 144  84]
  [180 143  83]
  ...
  [210 164 110]
  [209 162 108]
  [209 162 108]]

 [[183 146  86]
  [183 146  86]
  [183 146  86]
  ...
  [209 163 109]
  [208 161 107]
  [207 160 106]]

 ...

 [[ 25  24  26]
  [ 25  24  26]
  [ 25  24  26]
  ...
  [ 28  24  23]
  [ 28  24  23]
  [ 30  26  25]]

 [[ 24  23  25]
  [ 26  25  27]
  [ 27  26  28]
  ...
  [ 24  21  17]
  [ 26  23  19]
  [ 29  26  22]]

 [[ 23  22  24]
  [ 26  25  27]
  [ 29  28  30]
  ...
  [ 20  17  13]
  [ 23  20  16]
  [ 29  26  22]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/EP-151129597.jpg,1
"[[[128 128 122]
  [123 123 117]
  [118 115 110]
  ...
  [249 254 239]
  [253 255 241]
  [254 255 242]]

 [[124 124 118]
  [112 112 106]
  [109 106 101]
  ...
  [196 202 185]
  [255 255 244]
  [189 192 176]]

 [[120 120 114]
  [115 115 109]
  [113 110 105]
  ...
  [158 162 143]
  [250 254 235]
  [165 169 150]]

 ...

 [[ 93 133 132]
  [109 149 148]
  [110 148 148]
  ...
  [208 237 242]
  [184 213 218]
  [159 188 192]]

 [[111 150 148]
  [110 149 147]
  [110 149 147]
  ...
  [151 182 185]
  [149 180 183]
  [141 172 173]]

 [[113 152 150]
  [109 148 146]
  [130 169 167]
  ...
  [117 148 151]
  [131 162 163]
  [138 169 170]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/FireDataOne2716.jpg,0
"[[[127 128 126]
  [117 118 116]
  [118 119 117]
  ...
  [ 61  74  66]
  [ 44  59  51]
  [ 48  63  55]]

 [[117 118 116]
  [111 112 110]
  [113 114 112]
  ...
  [ 36  49  41]
  [ 26  39  31]
  [ 44  59  51]]

 [[111 112 108]
  [109 110 106]
  [113 114 110]
  ...
  [ 32  45  37]
  [ 30  43  35]
  [ 32  45  37]]

 ...

 [[126 144 145]
  [153 171 172]
  [139 156 159]
  ...
  [178 202 214]
  [201 223 235]
  [188 210 222]]

 [[109 127 128]
  [110 128 129]
  [125 143 144]
  ...
  [170 196 208]
  [177 201 213]
  [190 214 226]]

 [[190 208 209]
  [139 157 158]
  [128 146 147]
  ...
  [180 206 218]
  [173 197 209]
  [176 200 212]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/FireDataOne5096.jpg,1
"[[[131 227 217]
  [ 89 185 175]
  [100 196 189]
  ...
  [112  96  90]
  [111  95  89]
  [111  95  89]]

 [[ 84 180 170]
  [ 60 156 146]
  [109 205 198]
  ...
  [115  99  93]
  [113  97  91]
  [111  95  89]]

 [[ 60 156 145]
  [ 88 184 173]
  [135 231 221]
  ...
  [121 105  98]
  [116 100  94]
  [112  96  90]]

 ...

 [[157 141 124]
  [157 141 124]
  [158 142 125]
  ...
  [ 63  83  60]
  [ 60  80  57]
  [ 58  78  55]]

 [[156 140 123]
  [157 141 124]
  [157 141 124]
  ...
  [ 64  84  61]
  [ 62  82  59]
  [ 60  80  57]]

 [[157 141 124]
  [157 141 124]
  [158 142 125]
  ...
  [ 66  86  63]
  [ 64  84  61]
  [ 63  83  60]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/Four1599.jpg,1
"[[[ 27  24  20]
  [ 27  24  20]
  [ 27  24  20]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 28  25  21]
  [ 28  25  21]
  [ 28  25  21]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 30  27  23]
  [ 29  26  22]
  [ 29  26  22]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[ 82  69  61]
  [ 82  69  61]
  [ 82  69  61]
  ...
  [ 87  76  68]
  [ 89  76  68]
  [ 89  76  68]]

 [[ 82  69  61]
  [ 83  70  62]
  [ 82  69  61]
  ...
  [ 88  77  69]
  [ 88  77  69]
  [ 88  77  69]]

 [[ 83  70  62]
  [ 83  70  62]
  [ 83  70  62]
  ...
  [ 88  77  69]
  [ 89  78  70]
  [ 89  78  70]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/Four2563.jpg,1
"[[[255 255 254]
  [255 255 254]
  [255 254 253]
  ...
  [226 224 213]
  [251 249 239]
  [224 222 212]]

 [[255 255 254]
  [255 253 252]
  [255 255 254]
  ...
  [243 241 230]
  [255 255 245]
  [224 222 212]]

 [[255 255 252]
  [253 252 248]
  [255 255 252]
  ...
  [255 255 245]
  [255 255 248]
  [246 244 234]]

 ...

 [[122 109  95]
  [123 110  96]
  [127 114 100]
  ...
  [189 188 192]
  [195 194 198]
  [199 198 202]]

 [[122 109  95]
  [124 111  97]
  [126 113  99]
  ...
  [189 190 194]
  [194 195 199]
  [195 196 200]]

 [[120 107  93]
  [125 112  98]
  [127 114 100]
  ...
  [195 196 200]
  [197 198 202]
  [193 194 198]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/Four547.jpg,1
"[[[206 200 189]
  [213 204 191]
  [220 205 189]
  ...
  [ 13   5   6]
  [ 15   7   8]
  [ 16   8   9]]

 [[225 219 208]
  [233 226 211]
  [233 218 202]
  ...
  [ 13   5   6]
  [ 15   7   8]
  [ 15   7   8]]

 [[234 231 217]
  [255 252 235]
  [255 245 227]
  ...
  [ 13   5   6]
  [ 14   6   7]
  [ 15   7   8]]

 ...

 [[104 129 131]
  [130 152 150]
  [ 92 110 103]
  ...
  [168 158 151]
  [165 157 150]
  [154 146 139]]

 [[108 140 146]
  [137 166 170]
  [130 153 148]
  ...
  [165 157 150]
  [163 155 148]
  [151 143 136]]

 [[ 72 108 116]
  [107 139 144]
  [127 152 148]
  ...
  [144 136 129]
  [145 137 130]
  [135 127 120]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/HelmetCam2ndAlarmDwellingFire866.jpg,1
